TARGET_FID,POINT_X,POINT_Y,class_new,h,m,s,u,MIN_depth,MAX_depth,RANGE_depth,MEAN_depth,STD_depth,DIST_NEW,BLOCK10_ID,OVER_LAND,dist_notes,depth_notes,MPA,PLATFORM,NAVIGATION,ANCHORAGE,MILITARY,OTHER,Status,Descriptio,trawlable,rec_fish,outfall,halibut,class_old,mussel.upfront.cost,mussel.yield ,mussel.annual.operating.costs,mussel.annual.profit,mussel.10.year.NPV ,kelp.yield,kelp.annual.operating.cost,kelp.upfront.cost ,kelp.10.year.NPV ,fish.yield,fish.annual.operating.costs,fish.price,fish.annual.revenue,halibut.10.year.NPV ,res_views_8k,res_views_3k,park_view_3k,park_views_8k,TOC.flux ,disease.risk 
67826,-120.1505446,34.03992734,undev,0.028604383,,0.618914043,0.352481395,-32.29999924,-15.5,16.79999924,-23.13140484,4.897950828,59656.14844,688,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,518.0127508,0,0,0,0,0,
67827,-120.1397148,34.03994114,undev,0.167893051,,0.832106774,,-28.5,-17.5,11,-23.87348486,2.752790874,58656.44133,688,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67828,-120.1288851,34.03995391,undev,0.227117961,,0.772882093,,-24,-17.5,6.5,-21.52148772,1.323169773,57803.76531,688,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67829,-120.1180553,34.03996565,undev,0.150807303,,0.84919234,,-26.20000076,-16.10000038,10.10000038,-20.93939406,1.809853431,57329.79688,688,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67830,-120.1072256,34.03997636,undev,0.01,,0.99,,-36.90000153,-16.29999924,20.60000229,-28.57603313,5.448345429,56915.57813,688,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67831,-120.0963958,34.03998604,undev,0.014,,0.986,,-34.79999924,-27.70000076,7.099998474,-30.81439381,1.953711594,56501.35938,688,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,36.89660933,0,0,0,0,0,
67832,-120.085566,34.03999469,undev,0.053,,0.947,,-30.5,-22.10000038,8.399999619,-27.92148757,2.687411857,56087.14063,688,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67833,-120.0747362,34.04000231,undev,0.342182135,,0.657818127,,-29.20000076,-18.79999924,10.40000153,-22.07045454,1.326178141,55672.92188,688,,,,Y,,,,,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67834,-120.0639065,34.0400089,undev,0.360368858,,0.618250731,0.0213806,-26.60000038,-6.199999809,20.40000057,-21.71160719,3.665104369,55237.16566,688,,,,Y,,,,,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67835,-120.0530767,34.04001446,undev,0.418773801,,0.427010175,0.154215965,-26.20000076,-4.5,21.70000076,-17.45000013,8.30481081,54652.62256,688,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,1066.711773,0,0,0,0,0,
67836,-120.0422469,34.04001899,undev,0.444806975,,0.522633651,0.032559481,-23.89999962,-4.199999809,19.69999981,-16.70530978,5.538598956,54391.39081,688,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,637.0978842,0,0,0,0,0,
67837,-120.0314171,34.0400225,undev,0.215641588,,0.784358477,,-25.60000038,-16.5,9.100000381,-21.48484853,1.879614956,54016.04688,688,,,,Y,,,,,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67838,-120.0205873,34.04002497,undev,0.041767851,,0.737527612,0.220704094,-29.5,-22.70000076,6.799999237,-26.9416666,1.468355249,53601.82813,688,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,598.9409633,0,0,0,0,0,
67839,-120.0097575,34.04002641,undev,,,,0.999999919,-29.20000076,-27.79999924,1.400001526,-28.52727255,0.301785412,53187.60938,688,,,,,,,,,,Closed,state outside CHTG,N,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67840,-119.9989278,34.04002682,undev,,,,0.999999082,-29,-27.79999924,1.200000763,-28.23787886,0.262716078,52773.39063,687,,,,,,,,,,Closed,state outside CHTG,N,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67841,-119.988098,34.0400262,undev,,,,1.000000387,-31.29999924,-27.5,3.799999237,-28.62892559,0.796213943,52359.17188,687,,,,,,,,,,Closed,state outside CHTG,N,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67842,-119.9772682,34.04002456,undev,,,,0.999999557,-33.90000153,-28.79999924,5.100002289,-31.4939393,1.471020969,51944.95313,687,,,,,,,,,,Closed,state outside CHTG,N,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67843,-119.9664384,34.04002188,undev,,,,1,-41,-32.29999924,8.700000763,-35.24958685,1.735345799,51530.73438,687,,,,,,,,,,Closed,state outside CHTG,N,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67844,-119.9556086,34.04001817,undev,,,,0.999999985,-43.59999847,-35.70000076,7.899997711,-39.97727281,1.84721707,51116.51563,687,,,,,,,,,,Closed,state outside CHTG,N,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67845,-119.9447788,34.04001344,undev,,,,1,-43.70000076,-38.5,5.200000763,-41.73471079,1.160201945,50702.29688,687,,,,,,,,,,Closed,state outside CHTG,N,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67846,-119.9339491,34.04000767,undev,,,,1.000000682,-42.20000076,-24.5,17.70000076,-33.75984855,6.566557397,50319.14453,687,,,,,,,,,,Closed,state outside CHTG,N,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67847,-119.9231193,34.04000088,undev,,,0.807212025,0.192787301,-32.79999924,-26,6.799999237,-29.33719008,1.949661073,50515.89844,687,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67848,-119.9122895,34.03999305,undev,,,1,,-31.5,-27.79999924,3.700000763,-29.8318182,1.047603171,50936.26789,687,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67849,-119.9014597,34.03998419,undev,,,1,,-30.39999962,-20.20000076,10.19999886,-26.56363637,2.532434235,51599.59012,687,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67850,-119.89063,34.03997431,undev,0.026480516,,0.8377815,0.135737902,-25.5,0,25.5,-14.025,9.087203908,52527.14805,687,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67851,-119.8798002,34.03996339,undev,0.021783852,,0.050012399,0.92820403,-3.700000048,-1.299999952,2.400000095,-2.466666698,0.980929301,53444.66355,687,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,512.8671523,0,0,0,0,0,
67867,-119.7065245,34.03964871,undev,0.00076691,,,0.999233578,-77,0,77,-38.11475397,26.25052568,41376.56335,686,,,,,,,,,,Closed,state outside CHTG,N,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67868,-119.6956949,34.03962029,undev,,,,0.999999631,-80.59999847,-15.30000019,65.29999828,-72.99015148,10.00036267,41175.30098,686,,,,,,,,,,Closed,state outside CHTG,N,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67869,-119.6848652,34.03959084,undev,,,,1,-83.5,-74.59999847,8.900001526,-79.36776828,2.002156471,41009.61758,686,,,,,,,,,,Closed,state outside CHTG,N,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67870,-119.6740355,34.03956036,undev,0.000465073,,0.302385002,0.697148979,-84.30000305,-78.59999847,5.700004578,-81.73863671,1.124833086,41403.11621,686,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67871,-119.6632059,34.03952885,undev,0,,0.998,0.001,-83.19999695,-81.19999695,2,-82.83966859,0.492501171,41817.3248,685,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67872,-119.6523762,34.03949631,undev,0.000526108,,0.941273019,0.0582014,-83.5,-81.80000305,1.699996948,-83.06969602,0.269942749,42231.53535,685,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67873,-119.6415466,34.03946274,undev,0.00198822,,0.841369987,0.156642005,-84.90000153,-80.40000153,4.5,-82.83140589,1.046524075,42644.91289,685,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67874,-119.630717,34.03942814,undev,0.000841577,,0.757346973,0.241811905,-84.5,-73.80000305,10.69999695,-81.10000021,2.500666467,42467.25804,685,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67875,-119.6198874,34.03939251,undev,0.020393074,,0.766835377,0.212771343,-82.40000153,-27,55.40000153,-71.57520628,9.367583352,41484.85186,685,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,116.8386099,0,0,0,0,0,
67876,-119.6090578,34.03935585,undev,0.032308559,,0.640638884,0.327052069,-71.30000305,-8.800000191,62.50000286,-31.01111097,22.70576004,40782.37959,685,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67883,-119.5332508,34.03907041,undev,0.045619127,,0.137492001,0.816888862,-65.90000153,-15.69999981,50.20000172,-51.17499995,20.60938816,32882.34908,685,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,107.4591088,0,0,0,0,0,
67884,-119.5224213,34.03902551,undev,0.124253401,,0.724446412,0.151300365,-77.59999847,-9.399999619,68.19999886,-48.04947369,26.59458544,32363.92385,685,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,72.15963122,0,0,0,0,0,
67885,-119.5115918,34.03897959,undev,0.214918058,,0.785082335,,-82.09999847,-18,64.09999847,-74.13257573,8.927277669,31482.28906,685,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,200.8038594,0,0,0,0,0,
67886,-119.5007623,34.03893263,undev,0.017,,0.983,,-83.09999847,-66.19999695,16.90000153,-79.63057879,3.540225735,30482.28906,684,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,109.081336,0,0,0,0,0,
67887,-119.4899328,34.03888465,undev,0.001,,0.999,,-83.09999847,-67.19999695,15.90000153,-80.47803029,3.630391671,29482.28906,684,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,80.87844852,0,0,0,0,0,
67888,-119.4791034,34.03883563,undev,0.062431235,,0.937568617,,-82.69999695,-77.80000305,4.899993896,-81.26198332,1.178755118,28482.28906,684,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,32.63520637,0,0,0,0,0,
67889,-119.4682739,34.03878559,undev,0.004,,0.996,,-83.30000305,-80.40000153,2.900001526,-82.48484837,0.640132768,27482.28906,684,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67890,-119.4574445,34.03873451,undev,0,,1,,-83.30000305,-82.19999695,1.100006104,-82.79999977,0.262536657,26482.28906,684,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67891,-119.4466151,34.03868241,undev,,,1,,-82.69999695,-81.90000153,0.799995422,-82.35909115,0.182969904,25482.28906,684,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67892,-119.4357857,34.03862927,undev,,,1,,-83,-81.59999847,1.400001526,-82.58842998,0.252979148,24482.28906,684,,,,Y,,,,,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67893,-119.4249563,34.03857511,undev,,,1,,-83,-81.40000153,1.599998474,-82.07348511,0.415761205,23482.28906,684,,,,Y,,,,,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67894,-119.4141269,34.03851992,undev,,,1,,-83.80000305,-81.40000153,2.400001526,-81.99318221,0.55380213,22482.28906,684,,,,Y,,,,,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67895,-119.4032975,34.03846369,undev,,,1,,-85,-81.30000305,3.699996948,-82.66280996,0.966474384,21482.28906,684,,,,Y,,,,,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67896,-119.3924682,34.03840644,undev,,,1,,-85,-82.40000153,2.599998474,-83.2075764,0.65326917,20482.28906,684,,,,Y,,,,,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67897,-119.3816388,34.03834816,undev,,,1,,-83.09999847,-81.90000153,1.199996948,-82.20082616,0.25888987,19482.58195,684,,,,Y,,,,,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67898,-119.3708095,34.03828885,undev,,,1,,-83.90000153,-80.30000305,3.599998474,-81.47424288,0.564965085,18629.90594,684,,,,Y,,,,,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67899,-119.3599802,34.0382285,undev,,,1,,-90.40000153,-79.40000153,11,-81.93966952,2.695036284,18155.9375,684,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67931,-119.013453,34.0357539,All,,,0.999999985,,-86,-63.29999924,22.70000076,-71.41487588,4.955599038,25461.57813,682,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,All,3941300,3774431.818,2489445.143,9966179.857,73014899.11,166551,1580683.426,2978250,-11325680.4,1693210.164,13696312.98,8,-150631.6726,421.8744525,107.6452997,0,0,0,0.546788184,
67932,-119.0026244,34.03565958,All,,,0.999999985,,-76.40000153,-55.79999924,20.60000229,-64.22045439,5.235842856,26461.57813,681,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,All,3941300,3774431.818,2494059.725,9961565.275,72979266.53,152208,1556052.033,2978250,-11467741.84,1661049.368,13736791.68,8,-448396.739,535.9830757,124.7337396,0,0,0,0.527994303,
67933,-118.9917959,34.03556423,All,0.014,,0.986,,-62.70000076,-49.29999924,13.40000153,-56.61322318,2.435072454,27461.57813,681,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,3941300,3760188.679,2495692.231,9912930.41,72603721,167139,1581551.238,2978250,-11318760.27,1654312.322,13777270.38,8,-542771.8091,547.3213807,130.2263735,9.106209874,0,9.106209874,0.544700878,
67934,-118.9809673,34.03546785,All,0.031,,0.969,,-56.90000153,-35.70000076,21.20000076,-52.50757602,3.403020616,28461.57813,681,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,3941300,3732022.472,2494409.674,9821264.483,71895901.01,169386,1606691.502,2978250,-11460834.51,1644040.708,13817749.08,8,-665423.4174,509.6901816,137.3381223,80.27229857,0,80.27229857,0.554373822,
67935,-118.9701388,34.03537044,All,,,0.999999724,,-54.70000076,-21.70000076,33,-46.73388442,8.318023447,29461.57813,681,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,All,3941300,3704275.093,2448078.411,9776029.396,71546607.65,159747,1595756.546,2978250,-11599687.09,1635782.081,13736602.88,8,-650346.2312,358.8402762,124.0101475,89.93937528,0,89.93937528,0.564758228,
67936,-118.9593103,34.035272,All,0.001,,0.999,,-55,-9.899999619,45.10000038,-38.46742412,13.32961208,30461.57813,681,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,3941300,3690555.556,2449820.543,9729012.79,71183557.89,152124,1550634.186,2978250,-11427852.54,1621518.404,13777081.58,8,-804934.3536,0,124.7735935,74.36705071,476706,476780.3671,0.575271398,
67937,-118.9484818,34.03517253,All,,,1,,-53.29999924,-8.199999809,45.09999943,-31.62727274,13.33141142,31461.57813,681,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,3941300,3650000,2445944.036,9599055.964,70180065.72,168861,1574341.746,2978250,-11223200,1618017.746,13817560.28,8,-873418.3171,0,121.0886816,65.57610387,476706,476771.5761,0.582843244,
67938,-118.9376534,34.03507203,NoFish,,,1,,-45,-7.199999809,37.80000019,-25.25123963,11.46220603,32461.57813,681,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,3941300,3636678.832,2447769.574,9553270.572,69826523.06,174888,1574997.372,2978250,-11088645.89,0,0,0,0,0,101.9200234,38.86348224,476706,476744.8635,0,
67939,-118.926825,34.03497051,undev,0.032,,0.954,0.014,-34.90000153,-5.800000191,29.10000134,-18.37272729,9.331301955,33461.57813,681,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67940,-118.9159966,34.03486795,undev,0.047681897,,0.79072845,0.161589251,-32.90000153,-3.599999905,29.30000162,-13.83471078,8.747199951,34461.57813,681,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67941,-118.9051683,34.03476436,undev,0.037459164,,0.670106541,0.292433899,-30.29999924,-1.399999976,28.89999926,-9.729545437,7.022137445,35461.57813,681,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67942,-118.8943399,34.03465975,undev,0.060881852,,0.54999687,0.389121012,-19.39999962,0,19.39999962,-6.180701756,4.289765001,36465.53127,681,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67943,-118.8835116,34.0345541,undev,0.066555278,,0.465404587,0.46804086,-8.600000381,0,8.600000381,-4.933636355,2.540589672,37489.64584,681,,,,Y,,,,,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67944,-118.8726834,34.03444742,undev,0.023908613,,0.464382339,0.511708476,-9.199999809,0,9.199999809,-4.576666669,2.708835338,38506.9116,681,,,,Y,,,,,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67945,-118.8618551,34.03433972,undev,0.035310115,,0.273150844,0.69153888,-7.699999809,0,7.699999809,-3.954285696,2.153315416,39485.06644,681,,,,Y,,,,,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67946,-118.8510269,34.03423098,undev,0.002124552,,0.127247006,0.870628327,-5.199999809,-0.100000001,5.099999808,-2.082857134,1.531103363,39241.48053,681,,,,Y,,,,,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67956,-118.7427465,34.03308702,undev,0.216375604,,0.125984896,0.657638722,-4,-0.600000024,3.399999976,-2.324999998,1.014581172,29004.15037,680,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,402.5543501,0,0,0,0,0,
67957,-118.7319187,34.03296696,undev,0.078642704,,0.262015998,0.659341628,-4.5,-0.100000001,4.399999999,-2.862857153,1.236835995,28128.57268,680,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67958,-118.7210908,34.03284587,undev,0.09961344,,0.186803499,0.713582493,-4.199999809,-0.899999976,3.299999833,-2.717142834,0.935791695,27135.78663,680,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,223.1864925,0,0,0,0,0,
67959,-118.710263,34.03272375,undev,0.154982144,,0.053142069,0.791875519,-3.099999905,-1.299999952,1.799999952,-2.293333316,0.626595753,26111.4058,680,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,370.5992882,0,0,0,0,0,
67960,-118.6994353,34.0326006,undev,0.256090253,,0.004860909,0.739049234,-3.200000048,0,3.200000048,-1.421052627,1.10647803,25062.3176,680,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67961,-118.6886075,34.03247642,undev,0.131845642,,0.134316996,0.733837769,-4,0,4,-1.786046514,1.336531677,24201.24385,680,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,420.2808461,0,0,0,0,0,
67962,-118.6777799,34.03235122,undev,0.047735678,,0.470770016,0.481493472,-13,0,13,-3.271590907,2.659842314,23106.89005,680,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67963,-118.6669522,34.03222498,undev,,,1,,-15.39999962,-0.699999988,14.69999963,-7.83140497,4.241336029,22262.66406,679,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67964,-118.6561246,34.03209772,undev,0.007,,0.993,,-17.29999924,-2.799999952,14.49999928,-11.61060599,5.134232337,21262.66406,679,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67965,-118.645297,34.03196942,undev,0.014,,0.98,0.006,-22.20000076,-1.200000048,21.00000072,-12.20984844,7.237757276,20262.66406,679,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67966,-118.6344694,34.0318401,undev,0.117878764,,0.791159889,0.090961334,-26,0,26,-12.67179483,9.097739375,19262.66406,679,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67967,-118.6236419,34.03170974,undev,0.001,,0.959,0.039,-24.70000076,-1.100000024,23.60000074,-13.44090907,8.882029467,18262.66406,679,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67969,-118.601987,34.03144594,undev,0.016183867,,0.855531991,0.12828365,-21.79999924,-3.799999952,17.99999928,-14.54318179,4.543146598,16262.66406,679,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67970,-118.5911596,34.0313125,undev,0.150614485,,0.757412081,0.091973032,-15.60000038,-4,11.60000038,-13.46363634,3.027559389,15262.66406,679,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67971,-118.5803322,34.03117803,undev,0.114582002,,0.841464008,0.043954398,-14.60000038,-4,10.60000038,-12.71287874,2.164920221,14262.66406,679,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67972,-118.5695048,34.03104253,undev,,,1,,-12.89999962,-9.399999619,3.5,-11.17685945,0.884462747,13262.66406,679,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67973,-118.5586775,34.030906,undev,0.257948011,,0.742052019,,-11.5,-8.899999619,2.600000381,-10.11136361,0.598818013,12262.66406,679,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67974,-118.5478503,34.03076844,undev,0.335389818,,0.663833104,0.000777662,-10.5,-2.400000095,8.099999905,-9.429752107,1.225193148,11271.45078,679,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67975,-118.5370231,34.03062985,undev,0.113730824,,0.673182011,0.213086907,-10.19999981,0,10.19999981,-7.134959365,3.283686823,10533.1041,679,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67976,-118.5261959,34.03049023,undev,0.098932702,,0.190825,0.710241318,-8.899999619,0,8.899999619,-3.196428619,3.101149862,9950.135115,679,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,663.4281354,0,0,0,0,0,
68180,-120.5079808,34.04790904,undev,,,,0.99999918,-91.59999847,-84.90000153,6.699996948,-88.69772761,1.074812444,92241.92578,691,,,,Y,,,,,,Closed,state outside CHTG,N,no, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
68181,-120.4971501,34.04795682,undev,,,,1.000000484,-88.5,-73.19999695,15.30000305,-82.62152757,3.742273105,91241.92578,690,,,,Y,,,,,,Closed,state outside CHTG,N,no, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
